0.000500379	0.918409
0.000510437	1.3251
0.000520494	1.87743
0.000530551	2.57532
0.000540608	3.41898
0.000550665	4.42402
0.000560722	5.54605
0.000570779	6.76658
0.000580836	8.01295
0.000590893	9.21846
0.00060095	10.3112
0.000611007	11.2404
0.000621064	11.8302
0.000631121	11.9915
0.000641178	12.0496
0.000651235	11.7317
0.000661292	10.979
0.000671349	10.0377
0.000681406	8.91995
0.000691463	7.7309
0.00070152	6.52254
0.000711577	5.41302
0.000721634	4.42542
0.000731691	3.62372
0.000741748	3.07653
0.000751806	2.85578
0.000761863	2.7715
0.00077192	2.95454
0.000781977	3.48706
0.000792034	4.23572
0.000802091	5.20701
0.000812148	6.36125
0.000822205	7.66196
0.000832262	9.02882
0.000842319	10.4293
0.000852376	11.7585
0.000862433	13.0033
0.00087249	14.074
0.000882547	14.9801
0.000892604	15.6856
0.000902661	16.2086
0.000912718	16.5919
0.000922775	16.7939
0.000932832	16.8002
0.000942889	16.7954
0.000952946	16.6978
0.000963003	16.3974
0.00097306	15.9994
0.000983117	15.4939
0.000993175	14.9011
0.00100323	14.2542
0.00101329	13.6272
0.00102335	13.1028
0.0010334	12.9554
0.00104346	12.9002
0.00105352	13.1227
0.00106357	13.9464
0.00107363	15.0956
0.00108369	16.5761
0.00109374	18.2406
0.0011038	20.0435
0.00111386	21.6959
0.00112392	23.1861
0.00113397	24.2771
0.00114403	24.9402
0.00115409	24.9437
0.00116414	24.7005
0.0011742	24.1629
0.00118426	23.3673
0.00119432	22.8154
0.00120437	22.4705
0.00121443	22.6391
0.00122449	23.7353
0.00123454	25.7999
0.0012446	28.9287
0.00125466	33.2302
0.00126471	38.6814
0.00127477	45.2069
0.00128483	52.7866
0.00129489	61.2032
0.00130494	70.4495
0.001315	80.2762
0.00132506	90.6815
0.00133511	101.43
0.00134517	112.516
0.00135523	123.683
0.00136529	134.922
0.00137534	145.904
0.0013854	156.63
0.00139546	166.758
0.00140551	176.3
0.00141557	185.109
0.00142563	193.205
0.00143568	200.86
0.00144574	208.089
0.0014558	215.628
0.00146586	223.479
0.00147591	232.607
0.00148597	243.004
0.00149603	255.493
0.00150608	270.068
0.00151614	287.186
0.0015262	306.844
0.00153625	329.221
0.00154631	354.315
0.00155637	382.312
0.00156643	413.205
0.00157648	447.389
0.00158654	484.857
0.0015966	526.121
0.00160665	571.189
0.00161671	620.375
0.00162677	673.708
0.00163683	731.03
0.00164688	792.376
0.00165694	857.123
0.001667	925.287
0.00167705	996.063
0.00168711	1069.44
0.00169717	1144.72
0.00170722	1221.88
0.00171728	1300.34
0.00172734	1380.1
0.0017374	1460.26
0.00174745	1540.89
0.00175751	1620.29
0.00176757	1698.51
0.00177762	1773.01
0.00178768	1843.75
0.00179774	1907.96
0.00180779	1965.46
0.00181785	2014.28
0.00182791	2054.11
0.00183797	2084.83
0.00184802	2107.06
0.00185808	2116.31
0.00186814	2119.57
0.00187819	2119.5
0.00188825	2109.96
0.00189831	2095.39
0.00190837	2076.96
0.00191842	2055.03
0.00192848	2029.86
0.00193854	2001.39
0.00194859	1969.79
0.00195865	1934.29
0.00196871	1894.9
0.00197876	1850.59
0.00198882	1801.21
0.00199888	1745.99
0.00200894	1684.67
0.00201899	1617.31
0.00202905	1543.62
0.00203911	1464.89
0.00204916	1381.02
0.00205922	1294.43
0.00206928	1205.35
0.00207933	1116.66
0.00208939	1028.95
0.00209945	944.502
0.00210951	864.101
0.00211956	788.743
0.00212962	719.057
0.00213968	654.778
0.00214973	596.146
0.00215979	542.194
0.00216985	492.779
0.00217991	446.901
0.00218996	404.209
0.00220002	364.084
0.00221008	326.184
0.00222013	290.337
0.00223019	256.345
0.00224025	224.342
0.0022503	194.294
0.00226036	166.429
0.00227042	140.828
0.00228048	117.628
0.00229053	96.9425
0.00230059	78.7254
0.00231065	63.0387
0.0023207	49.6631
0.00233076	38.5632
0.00234082	29.4237
0.00235088	22.116
0.00236093	16.3189
0.00237099	11.8493
0.00238105	8.44219
0.0023911	5.90684
0.00240116	4.05607
0.00241122	2.72588
0.00242127	1.8006
0.00243133	1.15772
0.00244139	0.734455
0.00245145	0.449667
0.0024615	0.273738
0.00247156	0.158702
0.00248162	0.0927493
0.00249167	0.0459093
0.00250173	0.028446
